latitude,longitude,volc_1_surf,volc_2_surf,volc_3_surf,volc_4_surf
87.5,107.5,17041558.0,91195.234375,1.439226955545973e-26,1.9364180576335775e-31
87.5,112.5,17090230.0,89936.9140625,1.4449694623425536e-26,1.9434426943246565e-31
87.5,117.5,17182304.0,88923.1875,1.4547739865034401e-26,1.9550663351138925e-31
87.5,122.5,17178312.0,87587.703125,1.4566384407640025e-26,1.9575653185543056e-31
87.5,127.5,17189544.0,87315.2890625,1.4602832246651565e-26,1.9619615498769459e-31
87.5,132.5,17330362.0,87439.6796875,1.4808623253813185e-26,1.9860355566323512e-31
87.5,137.5,17381018.0,86559.546875,1.4895954161955436e-26,1.996279519702027e-31
87.5,142.5,17376918.0,85096.8359375,1.4873684248822497e-26,1.993699309601972e-31
87.5,147.5,17532190.0,85343.1953125,1.5022159580839154e-26,2.0108274377878038e-31
87.5,152.5,17490818.0,84082.9140625,1.497723765007231e-26,2.005606832276932e-31
87.5,157.5,17353792.0,83369.859375,1.4870929398630046e-26,1.9933605321300652e-31
87.5,162.5,17198602.0,82050.953125,1.4658240480779608e-26,1.96872193543796e-31
87.5,167.5,17380276.0,82520.421875,1.4862993026515215e-26,1.9917383499259305e-31
87.5,172.5,17586462.0,83334.21875,1.5114802974140002e-26,2.020446978258323e-31
87.5,177.5,17184910.0,80823.625,1.4740274311202816e-26,1.9774871266143014e-31
82.5,-177.5,18136472.0,120273.1328125,1.7391551072733083e-26,2.2887716664465127e-31
82.5,-172.5,18021202.0,119751.1875,1.736997603512408e-26,2.2917233327614274e-31
82.5,-167.5,17939076.0,119548.9765625,1.739364186228071e-26,2.290911066165009e-31
82.5,-162.5,17887546.0,120685.7734375,1.751447316624761e-26,2.2995013437819483e-31
82.5,-157.5,17897948.0,119883.453125,1.7626223325340735e-26,2.3079801845344295e-31
82.5,-152.5,17926602.0,113056.4609375,1.776786083568284e-26,2.3164917040298635e-31
82.5,-147.5,17968070.0,110051.3046875,1.7845198478529652e-26,2.3231158497956173e-31
82.5,-142.5,17968238.0,107742.8828125,1.7881769577057633e-26,2.3275850793174436e-31
82.5,-137.5,17943870.0,100996.2109375,1.7959937680896466e-26,2.3352283786853603e-31
82.5,-132.5,17939090.0,92877.7265625,1.7961156409365275e-26,2.3382049654805125e-31
82.5,-127.5,17890976.0,84250.1953125,1.7945690421539867e-26,2.3335163887128227e-31
82.5,-122.5,17966084.0,79893.2890625,1.805567796954789e-26,2.3455367588454612e-31
82.5,-117.5,17750892.0,71192.75,1.760431548703734e-26,2.2963397341759767e-31
82.5,-112.5,17682906.0,68459.8125,1.7375713765614398e-26,2.270309822370238e-31
82.5,-107.5,17682852.0,69199.1640625,1.723050943301529e-26,2.255699603083868e-31
82.5,-102.5,17675202.0,70030.765625,1.7083588711649742e-26,2.2400001707320258e-31
82.5,-97.5,17558518.0,69340.5078125,1.698370690324591e-26,2.227377712392896e-31
82.5,-92.5,17597856.0,70080.6015625,1.717855862832341e-26,2.248850937897107e-31
82.5,-87.5,17635830.0,70233.859375,1.7298169663077546e-26,2.2627955922820417e-31
82.5,-82.5,17694260.0,70105.3046875,1.7379864529830542e-26,2.2692380066211584e-31
82.5,-77.5,17784782.0,70249.984375,1.7476362864508075e-26,2.2783913460321414e-31
82.5,-72.5,18171558.0,72031.984375,1.7967399503873e-26,2.3320420836980214e-31
82.5,-67.5,17376274.0,69590.921875,1.7089637672419074e-26,2.229531923340213e-31
82.5,-62.5,17337654.0,69582.6484375,1.7112506934950705e-26,2.2294924267300254e-31
82.5,-57.5,18259090.0,72821.140625,1.8233262577115992e-26,2.356667985051138e-31
82.5,-52.5,18479468.0,73011.1328125,1.8401695165588366e-26,2.375524089932678e-31
82.5,-47.5,18302000.0,73785.84375,1.888707111166075e-26,2.42814838593142e-31
82.5,-42.5,17986402.0,72280.0390625,1.852726425721846e-26,2.3877271318874345e-31
82.5,-37.5,17544000.0,69964.0234375,1.7822423201379307e-26,2.3128295689293118e-31
82.5,-32.5,17411016.0,69057.0703125,1.758647675352045e-26,2.284454780992553e-31
82.5,-27.5,17127128.0,67882.171875,1.715391134726712e-26,2.2371279678352266e-31
82.5,-22.5,16849260.0,66970.625,1.6833159270609092e-26,2.2016750582144264e-31
82.5,-17.5,16625020.0,66585.9609375,1.6593065140022002e-26,2.178187035392906e-31
82.5,-12.5,16455472.0,68230.5078125,1.6317373661086813e-26,2.1467954587541968e-31
82.5,-7.5,16470397.0,68928.375,1.624926661527746e-26,2.1377401555720724e-31
82.5,-2.5,16656201.0,71135.9921875,1.610330731814015e-26,2.123175780565384e-31
82.5,2.5,17027886.0,73774.34375,1.6053280902648702e-26,2.1163962344464518e-31
82.5,7.5,17136724.0,76004.8671875,1.595548834304854e-26,2.102591228790395e-31
82.5,12.5,17204216.0,77162.6953125,1.5912772757625987e-26,2.0992095666419493e-31
82.5,17.5,17374104.0,79420.75,1.5808110020728207e-26,2.087504228995331e-31
82.5,22.5,17550086.0,81183.6875,1.574780992454142e-26,2.0812122779331197e-31
82.5,27.5,17610048.0,83067.1328125,1.5736511649115667e-26,2.079958965856273e-31
82.5,32.5,17680744.0,85386.171875,1.5757488878069933e-26,2.083562796437024e-31
82.5,37.5,17810280.0,87380.4140625,1.5844895282666004e-26,2.0938446104247963e-31
82.5,42.5,18304124.0,91987.15625,1.6193111120330993e-26,2.1327972018268646e-31
82.5,47.5,18794476.0,96905.21875,1.668681016525104e-26,2.1909811159072557e-31
82.5,52.5,18629186.0,96409.3359375,1.6572135674130357e-26,2.176331635109568e-31
82.5,57.5,18695310.0,96387.75,1.6654328201180982e-26,2.1852799683057676e-31
82.5,62.5,18566142.0,96312.5546875,1.6547838141951968e-26,2.174122646125503e-31
82.5,67.5,18602658.0,98201.3203125,1.671654960508029e-26,2.1948301546095882e-31
82.5,72.5,18419788.0,100221.3828125,1.6708109409692007e-26,2.1944941983241232e-31
82.5,77.5,18233774.0,101873.8671875,1.6563183951748845e-26,2.177696854248613e-31
82.5,82.5,18204494.0,103468.0,1.6627385211630982e-26,2.1853295741673723e-31
82.5,87.5,18091710.0,105190.1328125,1.6787460804888672e-26,2.20188006442921e-31
82.5,92.5,18014880.0,104991.2109375,1.6914989722830173e-26,2.216140221497905e-31
82.5,97.5,18018464.0,105183.4375,1.7152017772945799e-26,2.241308260845621e-31
82.5,102.5,18082888.0,106028.578125,1.7300037044751624e-26,2.2594301519556375e-31
82.5,107.5,18297104.0,109131.859375,1.7602475838754462e-26,2.2953203454749436e-31
82.5,112.5,18619328.0,116397.2734375,1.7957552609253337e-26,2.337017951285052e-31
82.5,117.5,18636766.0,121433.3359375,1.7992176207421553e-26,2.3424061822903513e-31
82.5,122.5,18701368.0,125484.2734375,1.8109215740513943e-26,2.3560889365339228e-31
82.5,127.5,18687954.0,126756.015625,1.8128955752071935e-26,2.3587072326509443e-31
82.5,132.5,18605816.0,129122.375,1.8143816227522827e-26,2.356963034133194e-31
82.5,137.5,18419218.0,129652.84375,1.8078514876456455e-26,2.35129597586788e-31
82.5,142.5,18199542.0,129001.3046875,1.801589133838476e-26,2.3428566317255864e-31
82.5,147.5,18142472.0,128583.1875,1.796935162646463e-26,2.338455815974978e-31
82.5,152.5,18187960.0,127677.203125,1.7883271802414255e-26,2.328904924374547e-31
82.5,157.5,18298290.0,126769.015625,1.7767540360940093e-26,2.3197311313618596e-31
82.5,162.5,18340030.0,126416.8046875,1.7632472582824282e-26,2.311277446188486e-31
82.5,167.5,18352108.0,124468.3359375,1.7526230583372105e-26,2.304144311368826e-31
82.5,172.5,18303696.0,123106.40625,1.7448586332478145e-26,2.297821327255753e-31
82.5,177.5,18203268.0,120870.2421875,1.7424358133777753e-26,2.2895058802180363e-31
77.5,-177.5,20642612.0,134712.09375,1.8681414149223258e-26,2.4151584680582234e-31
77.5,-172.5,20428416.0,134400.21875,1.8477120745186393e-26,2.3972218348578962e-31
77.5,-167.5,20456052.0,137718.9375,1.8594708783126944e-26,2.4070141729979862e-31
77.5,-162.5,20306864.0,140964.015625,1.8520386376201063e-26,2.3966458426259933e-31
77.5,-157.5,20604458.0,145677.0625,1.8811677887685788e-26,2.4314886706787167e-31
77.5,-152.5,20609248.0,150471.375,1.8754292879062826e-26,2.4223908146010926e-31
77.5,-147.5,20296886.0,156228.53125,1.8447943676900904e-26,2.384055122634336e-31
77.5,-142.5,20182060.0,159504.71875,1.8410027508899763e-26,2.377888479269922e-31
77.5,-137.5,20235186.0,163580.640625,1.8612270182731845e-26,2.397178576665786e-31
77.5,-132.5,20658010.0,164377.0,1.9066720316129235e-26,2.4493564199100857e-31
77.5,-127.5,20358324.0,162409.6875,1.8794826771044378e-26,2.41998528296157e-31
77.5,-122.5,20203656.0,160692.25,1.8673189657988746e-26,2.4064555780824755e-31
77.5,-117.5,20039490.0,154845.96875,1.8641656792195283e-26,2.4023570994788985e-31
77.5,-112.5,19846720.0,145866.296875,1.8576680538103524e-26,2.3943588008170335e-31
77.5,-107.5,19664580.0,137669.234375,1.8640647604904424e-26,2.401448912543453e-31
77.5,-102.5,19380406.0,132280.625,1.8644402397924001e-26,2.40544700392947e-31
77.5,-97.5,19255256.0,131170.34375,1.8662251916648582e-26,2.4085568917840054e-31
77.5,-92.5,18977626.0,128826.40625,1.866213944233983e-26,2.4089502121937905e-31
77.5,-87.5,18902480.0,122904.515625,1.8744674014548579e-26,2.424449810505993e-31
77.5,-82.5,18931048.0,112319.734375,1.8885843138728207e-26,2.439067317857338e-31
77.5,-77.5,19038684.0,103949.5546875,1.891709867060968e-26,2.4461454395413795e-31
77.5,-72.5,19309964.0,88929.4453125,1.8962424276292866e-26,2.45485185600018e-31
77.5,-67.5,19579610.0,84965.890625,1.9063450857455643e-26,2.469153390470024e-31
77.5,-62.5,19740326.0,82345.6640625,1.9082600764078674e-26,2.475612026631182e-31
77.5,-57.5,19337346.0,79004.4296875,1.8695148340842672e-26,2.434619717431567e-31
77.5,-52.5,19512460.0,78340.328125,1.8932205665093452e-26,2.4631273362299688e-31
77.5,-47.5,19474308.0,71395.8046875,1.8988906583400168e-26,2.4696560318544358e-31
77.5,-42.5,19625082.0,70416.140625,1.8980378565606421e-26,2.467852118223664e-31
77.5,-37.5,19868856.0,80839.578125,1.9020232989503593e-26,2.4726321484518476e-31
77.5,-32.5,19896018.0,84852.15625,1.9045300893659737e-26,2.473448646827929e-31
77.5,-27.5,19946620.0,91992.171875,1.8999425242384433e-26,2.469053003252464e-31
77.5,-22.5,20055416.0,94011.640625,1.9024864465833856e-26,2.470304199439479e-31
77.5,-17.5,19952924.0,91038.359375,1.8867132344132497e-26,2.4535874942764354e-31
77.5,-12.5,19690506.0,86482.296875,1.8787557541062282e-26,2.443006869624684e-31
77.5,-7.5,19492956.0,84420.453125,1.8711977887068705e-26,2.4321958480801714e-31
77.5,-2.5,19255218.0,81712.09375,1.8617761394189282e-26,2.4235898188389313e-31
77.5,2.5,18987746.0,79920.5859375,1.8539010889135265e-26,2.4135346401619975e-31
77.5,7.5,18663906.0,78089.8828125,1.841759102097736e-26,2.3952394811846695e-31
77.5,12.5,18575288.0,77598.6875,1.8424918799229766e-26,2.3967191934734846e-31
77.5,17.5,18299452.0,77434.9921875,1.8344804735775123e-26,2.3883035943170777e-31
77.5,22.5,18034244.0,78573.2578125,1.828269888767248e-26,2.378751997420036e-31
77.5,27.5,18042652.0,81826.890625,1.8263464240131895e-26,2.373967265214449e-31
77.5,32.5,18277584.0,88372.265625,1.82426749819402e-26,2.3677709993923947e-31
77.5,37.5,18390820.0,95430.6640625,1.8257698776250377e-26,2.3673849670475846e-31
77.5,42.5,18852298.0,102709.7109375,1.8250659117117653e-26,2.3623754803221204e-31
77.5,47.5,19023216.0,107438.6953125,1.8169455747686465e-26,2.352283861320311e-31
77.5,52.5,18839114.0,115145.203125,1.815269553493843e-26,2.349842359553653e-31
77.5,57.5,18729836.0,119053.3984375,1.8115075189776747e-26,2.3449781639299505e-31
77.5,62.5,18629508.0,126904.484375,1.8052038732324975e-26,2.3388056430937827e-31
77.5,67.5,18689698.0,133235.03125,1.8092588031746082e-26,2.3427508372340124e-31
77.5,72.5,18671190.0,133373.234375,1.8064665129040378e-26,2.339411963079937e-31
77.5,77.5,18613808.0,133442.625,1.7990325773930986e-26,2.3293835856742017e-31
77.5,82.5,18586910.0,136442.546875,1.796654130948978e-26,2.3255933216894103e-31
77.5,87.5,18520366.0,145187.0625,1.784581015387999e-26,2.3148523596082067e-31
77.5,92.5,18665734.0,149068.609375,1.7866351352294846e-26,2.316490763634383e-31
77.5,97.5,18728630.0,152993.171875,1.7832769297040555e-26,2.317597138917377e-31
77.5,102.5,18765968.0,154547.0625,1.7792563583521527e-26,2.3137694942122293e-31
77.5,107.5,18901094.0,156818.125,1.779115534354619e-26,2.316230979382851e-31
77.5,112.5,19010426.0,154179.890625,1.77714014652926e-26,2.3165027536767612e-31
77.5,117.5,19097006.0,146657.453125,1.7777498189124552e-26,2.3176911784654426e-31
77.5,122.5,19205300.0,140118.09375,1.7872298623963114e-26,2.3291132219735126e-31
77.5,127.5,19206310.0,140393.625,1.789106950757309e-26,2.330700609544863e-31
77.5,132.5,19448634.0,148925.15625,1.8068341344118224e-26,2.3464745682385473e-31
77.5,137.5,19648846.0,157936.5625,1.8087779369860936e-26,2.3506405202178615e-31
77.5,142.5,19915480.0,166440.9375,1.8241634979770232e-26,2.3675380164120617e-31
77.5,147.5,20042958.0,170703.109375,1.8302602218089754e-26,2.3765484157099847e-31
77.5,152.5,20267128.0,178239.1875,1.8367413612578274e-26,2.3834614979871705e-31
77.5,157.5,20434646.0,179131.546875,1.8457482422729465e-26,2.391298989021843e-31
77.5,162.5,20498078.0,172857.34375,1.853216690448489e-26,2.3977110756067085e-31
77.5,167.5,20672692.0,160453.46875,1.8671762929085944e-26,2.413779848283579e-31
77.5,172.5,20775610.0,153806.171875,1.8750729138293732e-26,2.425450861495153e-31
77.5,177.5,20771390.0,140922.25,1.877630394721124e-26,2.4241980196160468e-31
72.5,-177.5,21939514.0,125583.6953125,1.8514805801594207e-26,2.3999687300568978e-31
72.5,-172.5,21809698.0,119041.7890625,1.8432787378610554e-26,2.3929251679067706e-31
72.5,-167.5,21759622.0,117529.5625,1.850594190161816e-26,2.3990838179095987e-31
72.5,-162.5,21589400.0,116735.828125,1.8492189221071278e-26,2.3995479030793034e-31
72.5,-157.5,21423054.0,120120.828125,1.8455738300571828e-26,2.394771164235302e-31
72.5,-152.5,21247762.0,126271.609375,1.8530473626877786e-26,2.3949677068907594e-31
