latitude,longitude,volc_1_surf,volc_2_surf,volc_3_surf,volc_4_surf
87.5,17.5,4334382592.0,468363968.0,1.4836780349600127e-26,1.979979644835785e-31
87.5,22.5,4354102784.0,471581760.0,1.4884652805041771e-26,1.986379741378272e-31
87.5,27.5,4319905280.0,469867776.0,1.4664576019924664e-26,1.962098847617122e-31
87.5,32.5,4338041856.0,473117984.0,1.4703143922618985e-26,1.9676301362849162e-31
87.5,37.5,4332227584.0,473214816.0,1.4653186840605536e-26,1.9623036187330351e-31
87.5,42.5,4335318528.0,475083904.0,1.4621017647558447e-26,1.9594253032656117e-31
87.5,47.5,4334074368.0,475107584.0,1.4569687762680638e-26,1.9541585008267524e-31
87.5,52.5,4339930112.0,476237088.0,1.4547913969101374e-26,1.9522110593357451e-31
87.5,57.5,4369098752.0,480222368.0,1.4673908306063187e-26,1.9669448230783868e-31
87.5,62.5,4408110592.0,486171616.0,1.48567114134086e-26,1.9882445456164165e-31
87.5,67.5,4343301120.0,478724640.0,1.4512282724386255e-26,1.94900148956026e-31
87.5,72.5,4365020160.0,481240288.0,1.4584844060970988e-26,1.957874708667442e-31
87.5,77.5,4414523904.0,488327200.0,1.480141565358931e-26,1.9830982313485165e-31
87.5,82.5,4426663424.0,490609536.0,1.4855440299645306e-26,1.989324589825952e-31
87.5,87.5,4396535296.0,489627936.0,1.4701902082990844e-26,1.971646800481676e-31
87.5,92.5,4381672448.0,489462112.0,1.4614170581420162e-26,1.961640169721431e-31
87.5,97.5,4362363904.0,487672512.0,1.4497699582847355e-26,1.9484250271306167e-31
87.5,102.5,4366204928.0,488600640.0,1.4515233249061056e-26,1.9505048292855266e-31
87.5,107.5,4340177408.0,486305408.0,1.439226955545973e-26,1.9364180576335775e-31
87.5,112.5,4353007104.0,488076352.0,1.4449694623425536e-26,1.9434426943246565e-31
87.5,117.5,4375924736.0,491026784.0,1.4547739865034401e-26,1.9550663351138925e-31
87.5,122.5,4380377600.0,492038816.0,1.4566384407640025e-26,1.9575653185543056e-31
87.5,127.5,4386044928.0,492688832.0,1.4602832246651565e-26,1.9619615498769459e-31
87.5,132.5,4422118400.0,497660288.0,1.4808623253813185e-26,1.9860355566323512e-31
87.5,137.5,4438867456.0,501034016.0,1.4895954161955436e-26,1.996279519702027e-31
87.5,142.5,4436354560.0,501714560.0,1.4873684248822497e-26,1.993699309601972e-31
87.5,147.5,4467793920.0,505765440.0,1.5022159580839154e-26,2.0108274377878038e-31
87.5,152.5,4457438720.0,505379456.0,1.497723765007231e-26,2.005606832276932e-31
87.5,157.5,4433266176.0,503249376.0,1.4870929398630046e-26,1.9933605321300652e-31
87.5,162.5,4391776768.0,499444768.0,1.4658240480779608e-26,1.96872193543796e-31
87.5,167.5,4432037376.0,502426112.0,1.4862993026515215e-26,1.9917383499259305e-31
87.5,172.5,4481973760.0,508172416.0,1.5114802974140002e-26,2.020446978258323e-31
